Exercice ,Branche,Code Produit,Sous-Branche,Règlement,Day,Month,Year
2014,0,16,3,7670.93,14,5,2014
2016,0,11,2,7026.88,18,2,2016
2015,0,5,1,5195.78,1,6,2014
2016,0,5,1,5195.74,3,7,2015
2017,0,8,1,5195.0,7,1,2016
2020,0,5,1,5194.94,2,12,2019
2021,0,4,1,5194.82,5,12,2020
2015,0,5,1,5194.33,5,5,2014
2020,0,5,1,5193.63,2,6,2020
2018,0,11,2,7023.61,25,9,2018
2021,0,4,1,5193.63,28,1,2021
2019,0,5,1,5193.63,15,7,2019
2017,0,5,1,5193.05,10,2,2016
2016,0,5,1,5192.82,25,9,2016
2021,0,5,1,5192.62,19,1,2021
2015,0,16,3,25896.26,19,2,2012
2017,0,5,1,5191.76,26,10,2016
2020,0,11,2,7021.0,8,7,2020
2016,0,11,2,7020.0,16,2,2016
2018,0,4,1,5191.57,8,1,2017
2017,0,11,2,7020.0,20,8,2015
2016,0,11,2,7020.0,15,1,2016
2018,0,11,2,7013.68,24,1,2017
2023,0,5,1,5191.46,9,10,2022
2022,0,11,2,7013.68,19,8,2021
2017,0,5,1,5190.56,20,5,2014
2018,0,16,3,25918.71,25,7,2017
2017,0,5,1,5190.56,5,6,2014
2016,0,11,2,7013.02,19,7,2015
2017,0,5,1,5190.43,13,10,2016
2016,0,5,1,5190.03,13,8,2015
2022,0,5,1,5190.0,30,5,2021
2020,0,16,3,25927.81,9,1,2010
2017,0,16,3,25938.33,3,7,2016
2018,0,5,1,5189.9,23,9,2018
2017,0,4,1,5189.71,30,8,2017
2023,0,4,1,5189.48,13,9,2023
2016,0,8,1,5189.3,24,10,2015
2014,0,5,1,5189.23,10,2,2014
2019,0,4,1,5189.19,11,6,2017
2023,0,11,2,7011.5,7,9,2023
2015,0,5,1,5188.84,27,8,2014
2020,0,11,2,7010.43,21,4,2020
2022,0,5,1,5188.51,13,3,2019
2021,0,11,2,7008.7,27,10,2021
2023,0,11,2,7006.83,22,9,2022
2016,0,11,2,7000.0,12,10,2015
2020,0,5,1,5188.05,24,9,2020
2015,0,5,1,5187.62,28,9,2014
2023,0,11,2,7000.0,17,11,2022
2016,0,11,2,7000.0,30,10,2013
2015,0,5,1,5186.05,5,10,2012
2016,0,5,1,5185.43,14,2,2016
2023,0,8,1,5185.0,13,12,2022
2019,0,8,1,5184.18,12,12,2018
2019,0,16,3,7650.0,1,3,2012
2017,0,11,2,7000.0,8,3,2017
2015,0,5,1,5183.87,12,1,2015
2017,0,11,2,7000.0,18,12,2014
2020,0,9,3,26000.0,7,10,2020
2017,0,4,1,5183.58,14,6,2017
2017,0,11,2,7000.0,5,9,2016
2016,0,5,1,5183.33,13,12,2015
2022,0,4,1,5183.23,11,5,2022
2020,0,11,2,7000.0,18,9,2018
2018,0,5,1,5183.12,25,2,2018
2020,0,5,1,5182.78,18,1,2010
2014,0,11,2,7000.0,6,9,2010
2023,0,11,2,7000.0,12,3,2023
2018,0,11,2,7000.0,5,9,2017
2023,0,11,2,7000.0,9,6,2018
2020,0,5,1,5182.35,4,2,2020
2015,0,11,2,7000.0,2,3,2014
2020,0,5,1,5182.35,9,5,2020
2021,0,4,1,5182.29,25,8,2021
2016,0,11,2,7000.0,1,11,2015
2017,0,5,1,5181.97,10,4,2014
2022,0,11,2,7000.0,10,4,2022
2022,0,11,2,7000.0,22,1,2021
2022,0,11,2,7000.0,27,4,2021
2018,0,5,1,5181.83,27,1,2018
2022,0,11,2,7000.0,22,5,2022
2016,0,5,1,5181.61,3,7,2012
2015,0,5,1,5181.28,3,1,2015
2016,0,5,1,5180.93,19,2,2014
2020,0,11,2,7000.0,3,2,2018
2014,0,5,1,5180.87,31,10,2013
2018,0,11,2,7000.0,4,2,2018
2020,0,5,1,5180.64,21,4,2020
2019,0,11,2,7000.0,13,3,2017
2017,0,11,2,7000.0,18,5,2014
2019,0,11,2,7000.0,7,3,2015
2023,0,7,3,26000.0,13,6,2023
2021,0,11,2,7000.0,21,3,2019
2015,0,5,1,5180.03,2,2,2015
2017,0,5,1,5179.94,28,1,2017
2022,0,11,2,7000.0,20,3,2022
2023,0,7,3,7640.0,20,7,2023
2014,0,11,2,7000.0,2,2,2013
2014,0,8,1,5179.52,19,3,2011
2021,0,5,1,5178.88,31,1,2021
2016,0,5,1,5178.85,30,9,2015
2019,0,0,3,26000.0,9,5,2019
2021,0,8,1,5178.2,3,11,2020
2019,0,5,1,5178.07,8,6,2019
2019,0,11,2,7000.0,27,12,2009
2014,0,11,2,7000.0,19,5,2011
2016,0,5,1,5177.97,20,12,2014
2023,0,16,3,26000.0,15,5,2018
2020,0,11,2,7000.0,25,8,2019
2021,0,11,2,7000.0,25,3,2019
2014,0,7,3,26000.0,19,8,2014
2017,0,11,2,7000.0,10,3,2016
2015,0,7,3,7640.0,4,9,2015
2016,0,5,1,5176.66,12,10,2015
2022,0,11,2,7000.0,28,11,2019
2019,0,4,1,5175.2,1,4,2019
2020,0,11,2,7000.0,7,5,2018
2023,0,5,1,5175.11,7,10,2021
2020,0,5,1,5175.08,11,7,2019
2021,0,4,1,5174.89,17,2,2021
2023,0,11,2,7000.0,12,12,2020
2016,0,5,1,5174.79,26,11,2015
2014,0,16,3,7632.04,6,7,2014
2023,0,11,2,7000.0,30,12,2022
2021,0,5,1,5174.21,18,12,2018
2016,0,11,2,7000.0,2,3,2014
2014,0,16,3,26054.99,27,6,2012
2017,0,5,1,5173.33,13,11,2017
2014,0,11,2,7000.0,27,5,2014
2018,0,4,1,5173.27,6,7,2018
2015,0,16,3,26063.83,22,1,2012
2023,0,5,1,5172.89,25,12,2021
2018,0,4,1,5172.53,10,9,2018
2022,0,4,1,5172.48,24,1,2022
2016,0,11,2,7000.0,1,5,2013
2018,0,4,1,5172.0,29,5,2018
2022,0,11,2,7000.0,15,3,2022
2014,0,5,1,5171.2,18,8,2014
2018,0,5,1,5171.07,14,11,2017
2023,0,5,1,5170.79,26,10,2022
2023,0,11,2,7000.0,7,7,2016
2014,0,7,3,26086.4,10,2,2013
2017,0,4,1,5170.63,5,6,2017
2019,0,9,3,26091.03,2,1,2019
2019,0,11,2,7000.0,27,2,2018
2022,0,5,1,5170.52,21,10,2021
2023,0,11,2,7000.0,27,8,2023
2014,0,11,2,7000.0,15,3,2012
2018,0,11,2,7000.0,13,3,2017
2018,0,11,2,7000.0,17,4,2017
2020,0,11,2,7000.0,10,8,2020
2015,0,5,1,5169.88,22,10,2014
2014,0,5,1,5169.51,25,5,2014
2014,0,5,1,5168.98,10,2,2014
2019,0,5,1,5167.75,15,12,2018
2019,0,4,1,5167.39,24,3,2019
2022,0,4,1,5167.36,18,4,2022
2017,0,16,3,26113.57,14,3,2013
2020,0,11,2,7000.0,10,11,2018
2014,0,5,1,5167.25,21,6,2013
2019,0,4,1,5167.12,23,7,2018
2018,0,11,2,7000.0,25,1,2018
2017,0,16,3,26125.0,10,10,2016
2019,0,5,1,5167.05,21,5,2019
2023,0,9,3,26127.0,10,12,2022
2018,0,4,1,5166.98,3,12,2017
2023,0,11,2,7000.0,12,8,2023
2022,0,11,2,7000.0,29,5,2021
2020,0,11,2,7000.0,20,6,2019
2023,0,11,2,7000.0,26,10,2023
2018,0,4,1,5166.57,3,4,2017
2015,0,11,2,7000.0,24,12,2014
2015,0,7,3,7600.0,3,4,2015
2021,0,11,2,7000.0,3,8,2014
2021,0,11,2,7000.0,21,4,2021
2022,0,11,2,7000.0,17,4,2021
2022,0,5,1,5166.27,3,9,2021
2020,0,8,1,5165.43,18,2,2019
2016,0,11,2,7000.0,15,8,2015
2014,0,5,1,5165.36,17,5,2011
2021,0,16,3,26166.36,6,5,2015
2019,0,11,2,7000.0,27,3,2019
2018,0,16,3,7598.0,8,1,2018
2018,0,9,3,26170.2,8,5,2018
2018,0,9,3,26175.0,17,9,2018
2015,0,11,2,7000.0,1,1,2014
2020,0,11,2,7000.0,10,7,2018
2020,0,8,1,5165.28,18,6,2020
2018,0,11,2,7000.0,27,11,2014
2021,0,11,2,7000.0,22,2,2021
2015,0,11,2,7000.0,18,12,2014
2021,0,11,2,7000.0,20,6,2018
2023,0,11,2,7000.0,25,1,2023
2017,0,11,2,7000.0,14,10,2016
2020,0,8,1,5165.28,29,4,2020
2021,0,4,1,5165.0,8,12,2020
2017,0,4,1,5164.4,19,2,2017
2022,0,5,1,5164.1,14,3,2022
2021,0,5,1,5163.6,17,5,2018
2021,0,4,1,5163.11,21,4,2021
2022,0,11,2,7000.0,14,7,2022
2020,0,3,3,26195.19,19,1,2020
2016,0,11,2,7000.0,22,8,2012
2014,0,11,2,7000.0,18,10,2013
2022,0,5,1,5163.09,31,5,2022
2019,0,11,2,7000.0,30,10,2018
2018,0,8,1,5161.79,17,10,2017
2014,0,11,2,7000.0,19,5,2014
2019,0,11,2,7000.0,17,4,2017
2015,0,5,1,5161.68,29,1,2012
2021,0,11,2,7000.0,29,5,2019
2018,0,11,2,7000.0,22,11,2016
2019,0,7,3,26200.0,9,12,2018
2019,0,5,1,5161.67,20,5,2019
2022,0,5,1,5161.54,6,10,2021
2022,0,5,1,5161.54,6,10,2021
2016,0,5,1,5160.0,24,2,2016
2015,0,8,1,5160.0,6,1,2015
2021,0,11,2,7000.0,17,1,2015
2019,0,16,3,26225.13,8,2,2010
2018,0,5,1,5160.0,7,7,2018
2015,0,5,1,5159.53,8,12,2014
2015,0,16,3,26241.4,12,4,2015
2014,0,16,3,26241.89,16,10,2012
2022,0,8,1,5159.18,24,1,2022
2020,0,9,3,7550.0,16,5,2020
2016,0,5,1,5159.14,20,8,2015
2019,0,5,1,5159.14,18,2,2019
2014,0,8,1,5157.5,15,5,2014
2020,0,11,2,7000.0,23,5,2018
2014,0,5,1,5156.87,23,10,2014
2023,0,13,2,26250.0,24,12,2020
2021,0,11,2,7000.0,28,9,2021
2014,0,5,1,5156.58,2,11,2014
2014,0,5,1,5156.33,13,1,2013
2014,0,5,1,5155.73,13,1,2013
2021,0,5,1,5155.35,10,1,2020
2021,0,5,1,5155.33,27,4,2019
2021,0,5,1,5155.33,13,12,2019
2023,0,5,1,5155.13,10,8,2023
2019,0,11,2,7000.0,10,8,2016
2018,0,4,1,5155.12,14,3,2018
2019,0,4,1,5154.61,28,10,2018
2017,0,5,1,5154.12,6,11,2016
2019,0,11,2,7000.0,1,10,2018
2021,0,5,1,5153.47,5,6,2017
2015,0,5,1,5153.11,15,4,2014
2015,0,5,1,5153.09,10,8,2015
2015,0,16,3,26297.61,15,5,2013
2020,0,11,2,7000.0,3,10,2018
2015,0,11,2,7000.0,6,6,2013
2021,0,5,1,5152.88,21,9,2021
2017,0,16,3,26303.46,29,11,2015
2016,0,11,2,7000.0,4,4,2015
2015,0,5,1,5152.66,30,10,2012
2015,0,5,1,5152.58,3,8,2015
2016,0,13,2,26309.64,9,5,2016
2022,0,11,2,7000.0,8,8,2021
2022,0,8,1,5152.2,19,3,2022
2020,0,5,1,5151.83,27,1,2019
2023,0,4,1,5151.81,20,8,2022
2016,0,5,1,5151.66,2,9,2015
2023,0,5,1,5151.58,7,10,2021
2018,0,11,2,7000.0,8,4,2017
2021,0,12,2,7500.0,3,3,2020
2018,0,5,1,5151.23,26,12,2017
2018,0,4,1,5151.14,10,7,2017
2019,0,5,1,5151.1,11,6,2019
2018,0,16,3,26332.54,6,9,2011
2015,0,5,1,5150.72,1,7,2015
2018,0,16,3,26332.9,30,4,2012
2019,0,16,3,26341.27,22,11,2015
2021,0,5,1,5150.51,21,4,2019
2021,0,5,1,5149.21,21,1,2021
2015,0,16,3,26349.01,6,10,2011
2014,0,11,2,7000.0,18,11,2013
2016,0,11,2,7000.0,26,3,2016
2020,0,5,1,5149.19,16,9,2020
2015,0,16,3,26352.17,16,4,2013
2020,0,11,2,7000.0,26,1,2009
2014,0,5,1,5149.02,23,5,2013
2019,0,5,1,5149.02,25,3,2018
2020,0,4,1,5148.98,3,10,2019
2016,0,11,2,7000.0,18,8,2015
2021,0,11,2,7000.0,2,7,2017
2015,0,11,2,7000.0,15,3,2012
2021,0,4,1,5148.93,10,7,2020
2019,0,11,2,7000.0,10,7,2018
2014,0,16,3,26370.19,12,10,2014
2018,0,5,1,5148.27,22,8,2016
2016,0,11,2,7000.0,16,6,2014
2015,0,11,2,7000.0,3,12,2013
2021,0,5,1,5147.99,24,9,2019
2022,0,7,3,26382.8,16,11,2022
2015,0,8,1,5147.93,3,11,2014
2023,0,16,3,26388.28,27,1,2023
2015,0,8,1,5147.93,1,11,2014
2018,0,5,1,5147.63,19,10,2014
2018,0,4,1,5147.6,11,12,2017
2016,0,11,2,7000.0,14,6,2016
2019,0,11,2,7000.0,31,1,2018
2017,0,11,2,7000.0,15,9,2015
2020,0,5,1,5146.92,20,9,2020
2016,0,11,2,7000.0,14,1,2016
2022,0,5,1,5146.66,16,1,2022
2022,0,11,2,7000.0,14,4,2019
2016,0,11,2,7000.0,27,11,2014
2018,0,11,2,7000.0,27,8,2015
2020,0,11,2,7000.0,1,12,2019
2020,0,4,1,5146.26,17,3,2019
2019,0,11,2,7000.0,31,10,2013
2021,0,11,2,7000.0,21,3,2020
2020,0,12,2,7500.0,8,2,2020
2019,0,11,2,7000.0,25,5,2019
2022,0,5,1,5146.14,8,7,2021
2022,0,4,1,5145.91,4,6,2021
2023,0,9,3,26440.0,10,7,2023
2021,0,0,3,26450.0,16,11,2021
2015,0,11,2,7000.0,18,4,2014
2014,0,5,1,5145.43,17,6,2013
2017,0,11,2,7000.0,25,4,2015
2021,0,5,1,5145.36,24,12,2020
2019,0,11,2,7000.0,19,11,2012
2020,0,11,2,7000.0,1,4,2019
2021,0,5,1,5144.26,9,5,2021
2014,0,8,1,5144.21,2,12,2013
2018,0,11,2,7000.0,1,5,2013
2017,0,5,1,5144.13,11,9,2017
2020,0,11,2,7000.0,30,1,2020
2022,0,11,2,7000.0,8,11,2021
2018,0,5,1,5143.94,24,8,2017
2018,0,4,1,5143.16,10,7,2018
2018,0,5,1,5141.83,4,6,2018
2020,0,5,1,5141.83,5,8,2020
2016,0,5,1,5141.83,7,11,2016
2021,0,5,1,5141.8,3,1,2021
2021,0,5,1,5141.8,20,9,2018
2018,0,5,1,5141.54,25,2,2018
2018,0,16,3,26474.76,26,3,2017
2014,0,5,1,5141.5,24,11,2013
2020,0,11,2,7000.0,9,4,2020
2018,0,7,3,26487.3,20,2,2018
2014,0,5,1,5140.5,29,5,2014
2016,0,16,3,26490.0,7,7,2014
2020,0,11,2,7000.0,19,10,2018
2015,0,11,2,7000.0,15,7,2014
2015,0,11,2,7000.0,13,2,2002
2018,0,7,3,26500.0,14,2,2018
2014,0,11,2,7000.0,13,12,2003
2020,0,10,1,5140.41,18,3,2019
2016,0,5,1,5140.0,4,5,2016
2016,0,11,2,7000.0,13,7,2007
2018,0,5,1,5140.0,10,11,2017
2017,0,5,1,5140.0,17,5,2017
2021,0,5,1,5138.5,19,9,2021
2023,0,16,3,7453.54,10,4,2022
2021,0,11,2,6998.53,16,3,2021
2017,0,4,1,5138.33,27,4,2017
2020,0,8,1,5138.04,14,2,2018
2022,0,5,1,5137.97,7,11,2022
2016,0,5,1,5137.59,19,12,2015
2021,0,5,1,5137.19,8,10,2020
2023,0,11,2,6998.16,27,11,2022
2022,0,11,2,6997.25,17,7,2022
2017,0,5,1,5137.17,7,7,2017
2021,0,11,2,6996.42,17,1,2021
2018,0,11,2,6992.53,8,10,2017
2020,0,11,2,6990.77,1,9,2020
2018,0,5,1,5137.14,13,6,2016
2014,0,11,2,6990.0,29,7,2012
2016,0,5,1,5137.11,19,7,2016
2022,0,4,1,5136.43,8,12,2021
2018,0,5,1,5136.01,13,10,2018
2015,0,16,3,26511.83,1,8,2012
2015,0,16,3,26511.83,12,5,2012
2020,0,4,1,5134.63,11,3,2020
2014,0,5,1,5133.76,9,5,2013
2023,0,5,1,5133.68,26,12,2022
2021,0,5,1,5133.66,28,5,2021
2022,0,11,2,6989.69,27,2,2022
2019,0,5,1,5132.11,8,5,2018
2015,0,16,3,26532.1,3,10,2013
2017,0,16,3,26538.2,10,10,2012
2014,0,5,1,5131.15,16,3,2014
2015,0,5,1,5130.96,29,6,2015
2015,0,5,1,5130.79,13,4,2015
2018,0,5,1,5130.63,11,6,2018
2023,0,11,2,6989.21,2,7,2022
2017,0,5,1,5130.44,29,10,2014
2019,0,16,3,7400.0,11,5,2013
2015,0,16,3,26555.3,24,2,2013
2018,0,5,1,5130.04,28,9,2016
2021,0,11,2,6986.75,20,2,2021
2016,0,5,1,5130.0,16,5,2016
2014,0,5,1,5130.0,16,12,2013
2014,0,11,2,6986.41,19,10,2013
2020,0,5,1,5130.0,9,9,2020
2023,0,5,1,5130.0,1,7,2023
2019,0,9,3,26600.0,3,9,2018
2019,0,16,3,7400.0,28,1,2013
2019,0,11,2,6985.4,6,12,2018
2019,0,5,1,5130.0,9,6,2019
2018,0,9,3,26600.0,16,7,2017
2018,0,5,1,5129.4,5,6,2014
2022,0,5,1,5129.03,27,2,2022
2019,0,4,1,5127.8,23,8,2017
2023,0,11,2,6985.16,19,11,2022
2016,0,16,3,26606.78,3,7,2014
2019,0,8,1,5127.71,12,12,2017
2018,0,11,2,6982.92,5,4,2018
2018,0,5,1,5127.49,8,7,2018
2017,0,5,1,5127.08,30,10,2016
2022,0,5,1,5125.88,22,10,2022
2019,0,5,1,5125.0,27,7,2019
2023,0,5,1,5124.91,9,10,2017
2018,0,5,1,5124.54,27,4,2016
2018,0,11,2,6981.25,27,12,2014
2019,0,4,1,5124.48,21,1,2019
2015,0,8,1,5124.4,31,3,2014
2022,0,11,2,6979.11,17,5,2022
2016,0,5,1,5123.84,7,3,2015
2014,0,16,3,26645.21,2,1,2014
2015,0,5,1,5122.19,31,1,2015
2018,0,11,2,6979.03,17,2,2017
2015,0,11,2,6978.18,26,1,2015
2015,0,5,1,5121.83,10,3,2015
2019,0,11,2,6976.29,26,11,2018
2016,0,4,1,5121.55,12,2,2016
2014,0,11,2,6975.0,4,4,2014
2018,0,16,3,26667.46,2,1,2013
2022,0,5,1,5120.67,11,9,2021
2021,0,11,2,6968.14,3,2,2021
2023,0,5,1,5120.66,27,8,2023
2019,0,16,3,7400.0,27,5,2012
2018,0,5,1,5120.57,8,11,2018
2018,0,8,1,5120.13,9,8,2018
2019,0,11,2,6964.62,6,5,2019
2016,0,11,2,6962.75,11,12,2016
2021,0,11,2,6962.06,12,12,2020
2019,0,5,1,5120.0,21,10,2018
2021,0,11,2,6960.11,5,11,2020
2022,0,11,2,6960.0,29,10,2022
2016,0,5,1,5120.0,30,1,2016
2023,0,7,3,7388.0,6,9,2023
2018,0,11,2,6951.65,31,5,2018
2017,0,11,2,6951.59,18,3,2017
2022,0,11,2,6951.01,27,5,2022
2014,0,5,1,5120.0,29,11,2014
2017,0,5,1,5120.0,23,9,2017
2016,0,8,1,5120.0,10,7,2016
2018,0,5,1,5120.0,30,7,2018
2023,0,5,1,5119.88,13,8,2022
2020,0,11,2,6950.0,16,1,2020
2014,0,5,1,5119.71,13,10,2014
2016,0,5,1,5119.14,5,6,2015
2021,0,5,1,5119.01,19,11,2020
2014,0,7,3,26760.0,28,8,2013
2020,0,5,1,5118.07,7,1,2020
2018,0,5,1,5118.0,29,4,2018
2023,0,11,2,6948.4,11,10,2022
2017,0,5,1,5117.7,1,10,2017
2023,0,11,2,6947.24,16,8,2022
2015,0,5,1,5116.59,18,2,2013
2019,0,16,3,26782.64,5,3,2018
2015,0,5,1,5116.51,17,2,2015
2015,0,16,3,26786.19,5,6,2013
2015,0,5,1,5113.59,1,4,2015
2020,0,5,1,5112.58,2,9,2020
2019,0,5,1,5112.44,11,9,2019
2021,0,4,1,5111.83,26,1,2021
2015,0,5,1,5110.0,26,7,2015
2018,0,5,1,5109.77,19,12,2015
2018,0,11,2,6946.13,3,4,2018
2014,0,11,2,6945.94,27,8,2013
2023,0,11,2,6945.7,8,8,2023
2014,0,5,1,5109.02,16,4,2011
2014,0,5,1,5109.02,29,11,2013
2017,0,11,2,6944.34,2,1,2017
2022,0,7,3,26800.0,24,5,2022
2016,0,16,3,26800.0,5,12,2013
2020,0,7,3,26800.0,20,12,2020
2018,0,5,1,5108.76,27,12,2017
2022,0,9,3,26800.0,2,1,2022
2015,0,5,1,5107.96,13,6,2015
2017,0,11,2,6939.2,1,8,2017
2022,0,11,2,6936.19,27,9,2022
2020,0,5,1,5107.57,28,1,2019
2023,0,11,2,6935.02,28,9,2023
2020,0,11,2,6934.35,14,10,2020
2023,0,11,2,6932.62,12,6,2023
2018,0,11,2,6932.06,16,9,2018
2014,0,16,3,7365.82,29,11,2012
2015,0,16,3,26818.35,15,9,2013
2023,0,11,2,6931.03,24,7,2023
2020,0,11,2,6930.81,12,11,2019
2017,0,11,2,6927.95,17,4,2017
2017,0,5,1,5107.14,31,7,2017
2022,0,4,1,5106.75,24,11,2021
2019,0,5,1,5106.5,25,10,2019
2020,0,5,1,5106.43,6,5,2020
2017,0,5,1,5106.21,11,1,2017
2016,0,5,1,5106.0,8,12,2015
2021,0,4,1,5105.92,26,2,2020
2021,0,11,2,6921.45,26,12,2020
2018,0,11,2,6917.2,18,11,2017
2015,0,5,1,5105.86,23,12,2014
2023,0,11,2,6917.15,7,1,2023
2018,0,11,2,6916.4,11,4,2018
2015,0,5,1,5105.86,15,2,2015
2020,0,11,2,6914.52,9,8,2020
2014,0,5,1,5105.7,2,2,2011
2018,0,5,1,5105.21,5,3,2017
2014,0,5,1,5104.84,22,1,2013
2017,0,5,1,5104.63,4,9,2016
2016,0,16,3,26877.35,30,7,2016
2022,0,7,3,26880.0,15,12,2021
2014,0,5,1,5104.63,5,12,2013
2023,0,4,1,5104.55,11,4,2023
2016,0,5,1,5104.28,4,12,2014
2021,0,5,1,5104.08,22,8,2020
2014,0,5,1,5103.62,25,6,2013
2018,0,8,1,5102.09,31,1,2018
2023,0,11,2,6913.73,7,2,2023
2015,0,5,1,5101.85,31,5,2008
2017,0,11,2,6911.0,15,7,2017
2019,0,11,2,6907.03,17,4,2019
2021,0,11,2,6906.98,14,8,2019
2017,0,0,3,26919.0,23,2,2017
2021,0,5,1,5101.83,18,3,2021
2021,0,11,2,6905.17,15,11,2019
2023,0,4,1,5101.83,4,8,2023
2018,0,11,2,6904.9,2,8,2017
2017,0,5,1,5101.8,1,3,2017
2015,0,5,1,5101.8,22,6,2015
2017,0,5,1,5101.8,20,3,2017
2023,0,5,1,5101.8,24,8,2023
2020,0,5,1,5100.05,4,11,2019
2018,0,16,3,26937.27,8,7,2015
2015,0,5,1,5100.0,20,11,2014
2016,0,8,1,5100.0,26,12,2015
2016,0,8,1,5100.0,26,12,2015
2017,0,11,2,6904.78,28,8,2016
2016,0,8,1,5100.0,27,12,2015
2016,0,8,1,5100.0,27,12,2015
2020,0,11,2,6902.85,11,11,2020
2016,0,8,1,5100.0,26,12,2015
2016,0,8,1,5100.0,26,12,2015
2016,0,8,1,5100.0,26,12,2015
2019,0,5,1,5100.0,5,3,2019
2016,0,8,1,5100.0,27,12,2015
2023,0,5,1,5100.0,18,9,2019
2023,0,7,3,27000.0,21,9,2022
2022,0,11,2,6902.82,2,12,2021
2022,0,11,2,6902.76,5,8,2021
2022,0,4,1,5099.24,17,8,2022
2017,0,5,1,5098.97,14,6,2017
2022,0,11,2,6900.0,9,6,2022
2016,0,5,1,5098.52,4,10,2016
2017,0,7,3,27000.0,21,1,2017
2018,0,11,2,6900.0,6,6,2018
2014,0,11,2,6900.0,4,9,2013
2018,0,5,1,5098.27,1,7,2018
2017,0,16,3,27000.0,8,11,2014
2023,0,11,2,6900.0,5,9,2022
2020,0,9,3,7330.96,17,5,2020
2021,0,5,1,5098.2,20,9,2020
2017,0,4,1,5096.93,8,5,2017
2021,0,5,1,5096.87,3,8,2021
2015,0,5,1,5096.76,14,5,2014
2018,0,11,2,6900.0,21,12,2017
2018,0,11,2,6900.0,16,8,2018
2022,0,11,2,6900.0,9,6,2022
2016,0,12,2,27000.0,16,8,2015
2021,0,11,2,6900.0,25,5,2021
2016,0,5,1,5096.52,27,4,2015
2014,0,11,2,6900.0,22,12,2013
2015,0,11,2,6900.0,3,6,2015
2017,0,5,1,5096.42,22,2,2014
2019,0,5,1,5095.67,30,4,2019
2020,0,5,1,5094.98,26,7,2020
2020,0,11,2,6899.0,26,1,2019
2019,0,11,2,6896.0,3,2,2018
2015,0,5,1,5094.57,20,11,2011
2016,0,5,1,5093.8,6,4,2016
2015,0,5,1,5093.28,17,9,2012
2018,0,13,2,27000.0,2,7,2014
2015,0,5,1,5091.0,14,8,2014
2020,0,11,2,6896.0,27,7,2016
2022,0,11,2,6894.6,8,11,2021
2016,0,5,1,5090.65,21,5,2014
2018,0,11,2,6894.14,1,8,2017
2015,0,5,1,5090.22,20,5,2013
2015,0,5,1,5090.21,28,4,2014
2017,0,5,1,5090.03,8,11,2016
2017,0,4,1,5089.66,26,9,2017
2019,0,11,2,6891.4,16,11,2018
2015,0,5,1,5089.44,2,4,2015
2022,0,11,2,6891.18,24,7,2021
2020,0,11,2,6890.87,13,1,2020
2016,0,11,2,6886.61,27,12,2015
2020,0,11,2,6886.54,5,3,2020
2017,0,5,1,5088.84,1,3,2015
2022,0,11,2,6885.0,14,1,2020
2020,0,4,1,5088.5,3,10,2018
2017,0,5,1,5088.0,5,9,2017
2018,0,11,2,6883.71,21,8,2017
2018,0,11,2,6883.2,7,5,2018
2018,0,4,1,5087.23,9,5,2017
2016,0,16,3,7306.75,17,8,2015
2017,0,5,1,5087.01,1,12,2016
2015,0,11,2,6880.69,27,10,2014
2022,0,11,2,6880.1,2,7,2022
2020,0,11,2,6880.0,6,11,2020
2017,0,4,1,5086.96,15,1,2017
2021,0,11,2,6880.0,3,6,2020
2019,0,11,2,6880.0,29,6,2019
2022,0,11,2,6877.8,30,6,2021
2016,0,11,2,6874.83,7,10,2014
2018,0,4,1,5086.63,15,1,2018
2022,0,11,2,6873.72,6,6,2022
2017,0,5,1,5085.72,3,12,2016
2019,0,8,1,5085.07,30,1,2018
2023,0,11,2,6872.72,1,8,2023
2022,0,5,1,5085.0,2,11,2021
2014,0,5,1,5084.65,17,8,2014
2015,0,5,1,5083.73,1,10,2015
2016,0,11,2,6872.4,15,8,2016
2019,0,11,2,6871.97,30,4,2019
2018,0,11,2,6870.54,10,12,2017
2015,0,5,1,5083.23,17,5,2015
2019,0,4,1,5083.11,13,6,2019
2022,0,4,1,5083.09,21,2,2022
2023,0,9,3,27000.0,23,11,2023
2020,0,11,2,6869.23,14,10,2020
2019,0,11,2,6869.07,20,3,2019
2023,0,11,2,6867.63,11,1,2023
2019,0,11,2,6864.03,3,3,2019
2015,0,16,3,7296.03,16,11,2014
2022,0,11,2,6862.5,27,7,2017
2018,0,11,2,6861.26,12,12,2017
2021,0,11,2,6859.0,23,10,2018
2018,0,16,3,27008.54,15,3,2011
2014,0,11,2,6856.32,10,9,2014
2016,0,11,2,6853.86,12,6,2015
2017,0,16,3,27028.12,31,3,2014
2018,0,11,2,6847.08,31,7,2018
2023,0,8,1,5083.0,23,9,2023
2023,0,11,2,6844.36,4,5,2021
2020,0,11,2,6841.34,19,2,2020
2023,0,5,1,5082.67,1,12,2022
2018,0,5,1,5082.57,9,11,2018
2016,0,16,3,27039.39,10,12,2015
2016,0,5,1,5081.75,2,5,2016
2022,0,4,1,5081.62,10,3,2022
2019,0,8,1,5081.54,18,11,2018
2022,0,4,1,5081.36,23,2,2022
2023,0,8,1,5080.14,4,4,2023
2022,0,11,2,6840.0,12,10,2022
2014,0,11,2,6840.0,21,4,2012
2015,0,5,1,5080.0,18,8,2014
2023,0,11,2,6840.0,15,1,2023
2019,0,16,3,27050.2,7,5,2018
2020,0,5,1,5080.0,19,10,2020
